name,type,start_time,duration,"mosi","miso"
"SPI","result",0.0619649,0.0000076,0x00,0xA1
"SPI","result",0.062012,0.0000076,0x80,0x00
"SPI","result",0.062021,0.0000076,0xD4,0x00
"SPI","result",0.06203,0.0000076,0x00,0x00
"SPI","result",0.062039,0.0000076,0x18,0x00
"SPI","result",0.0620548,0.0000076,0x00,0x00
"SPI","result",0.0620645,0.0000076,0x00,0x00
"SPI","result",0.0620742,0.0000076,0x00,0x00
"SPI","result",0.0620839,0.0000076,0x00,0x00
"SPI","result",0.0620936,0.0000076,0x00,0x00
"SPI","result",0.0621033,0.0000076,0x00,0x00
"SPI","result",0.0621131,0.0000076,0x00,0x00
"SPI","result",0.0621228,0.0000076,0x00,0x00
"SPI","result",0.0621325,0.0000076,0x00,0x00
"SPI","result",0.0621421,0.0000076,0x00,0x00
"SPI","result",0.0621519,0.0000076,0x00,0x00
"SPI","result",0.0621616,0.0000076,0x00,0x00
"SPI","result",0.0621712,0.0000076,0x00,0x00
"SPI","result",0.062181,0.0000076,0x00,0x00
"SPI","result",0.0621907,0.0000076,0x00,0x01
"SPI","result",0.0622004,0.0000076,0x00,0x84
"SPI","result",0.0622162,0.0000076,0x00,0x00
"SPI","result",0.0622252,0.0000076,0xD4,0x00
"SPI","result",0.0622342,0.0000076,0x00,0x00
"SPI","result",0.0622432,0.0000076,0x18,0x00
"SPI","result",0.0622588,0.0000076,0x00,0x00
"SPI","result",0.0622686,0.0000076,0x00,0x00
"SPI","result",0.0622783,0.0000076,0x00,0x00
"SPI","result",0.0622881,0.0000076,0x00,0x00
"SPI","result",0.0622978,0.0000076,0x00,0x00
"SPI","result",0.0623075,0.0000076,0x00,0x00
"SPI","result",0.0623171,0.0000076,0x00,0x00
"SPI","result",0.0623268,0.0000076,0x00,0x00
"SPI","result",0.0623365,0.0000076,0x00,0x00
"SPI","result",0.0623462,0.0000076,0x00,0x00
"SPI","result",0.0623559,0.0000076,0x00,0x00
"SPI","result",0.0623657,0.0000076,0x00,0x00
"SPI","result",0.0623754,0.0000076,0x00,0x00
"SPI","result",0.0623852,0.0000076,0x00,0x01
"SPI","result",0.0623951,0.0000076,0x40,0x00
"SPI","result",0.0624111,0.0000076,0x80,0x00
"SPI","result",0.0624201,0.0000076,0xD4,0x00
"SPI","result",0.0624291,0.0000076,0x00,0x00
"SPI","result",0.0624381,0.0000076,0x18,0x00
"SPI","result",0.0624547,0.0000076,0x00,0x00
"SPI","result",0.0624647,0.0000076,0x00,0x00
"SPI","result",0.0624748,0.0000076,0x00,0x00
"SPI","result",0.0624888,0.0000076,0x00,0x00
"SPI","result",0.0624986,0.0000076,0x00,0x00
"SPI","result",0.0625083,0.0000076,0x00,0x00
"SPI","result",0.062518,0.0000076,0x00,0x00
"SPI","result",0.0625278,0.0000076,0x00,0x00
"SPI","result",0.0625375,0.0000076,0x00,0x00
"SPI","result",0.0625472,0.0000076,0x00,0x00
"SPI","result",0.062557,0.0000076,0x00,0x01
"SPI","result",0.0625667,0.0000076,0x00,0xC4
"SPI","result",0.0625828,0.0000076,0x83,0x00
"SPI","result",0.0625918,0.0000076,0xD4,0x00
"SPI","result",0.0626008,0.0000076,0x00,0x00
"SPI","result",0.0626098,0.0000076,0x18,0x00
"SPI","result",0.0627912,0.0000076,0x00,0x00
"SPI","result",0.0628011,0.0000076,0x00,0x00
"SPI","result",0.0628108,0.0000076,0x00,0x00
"SPI","result",0.0628206,0.0000076,0x00,0x00
"SPI","result",0.0628302,0.0000076,0x00,0x00
"SPI","result",0.06284,0.0000076,0x00,0x00
"SPI","result",0.0628498,0.0000076,0x00,0x00
"SPI","result",0.0628594,0.0000076,0x00,0x00
"SPI","result",0.0628731,0.0000076,0x00,0x00
"SPI","result",0.0628828,0.0000076,0x00,0x00
"SPI","result",0.0628925,0.0000076,0x00,0x01
"SPI","result",0.0629024,0.0000076,0x00,0x04
"SPI","result",0.0629114,0.0000076,0x00,0x00
"SPI","result",0.0629204,0.0000076,0x00,0x01
"SPI","result",0.0629294,0.0000076,0x00,0xC4
"SPI","result",0.0629544,0.0000076,0x3F,0x00
"SPI","result",0.0629634,0.0000076,0xD4,0x00
"SPI","result",0.0629724,0.0000076,0x00,0x00
"SPI","result",0.0629814,0.0000076,0x24,0x00
"SPI","result",0.0630008,0.0000076,0x00,0x00
"SPI","result",0.0630105,0.0000076,0x00,0x00
"SPI","result",0.0630203,0.0000076,0x00,0x00
"SPI","result",0.06303,0.0000076,0x00,0x00
"SPI","result",0.0630397,0.0000076,0x00,0x00
"SPI","result",0.0630494,0.0000076,0x00,0x00
"SPI","result",0.0630592,0.0000076,0x00,0x00
"SPI","result",0.0630688,0.0000076,0x00,0x00
"SPI","result",0.0630785,0.0000076,0x00,0x00
"SPI","result",0.0630883,0.0000076,0x00,0x00
"SPI","result",0.063098,0.0000076,0x00,0x00
"SPI","result",0.0631077,0.0000076,0x00,0x01
"SPI","result",0.0631177,0.0000076,0x80,0x00
"SPI","result",0.0631267,0.0000076,0x01,0x00
"SPI","result",0.0631357,0.0000076,0x00,0x00
"SPI","result",0.0631447,0.0000076,0x00,0x00
"SPI","result",0.0631537,0.0000076,0x04,0x00
"SPI","result",0.0631627,0.0000076,0x16,0x00
"SPI","result",0.0631717,0.0000076,0x00,0x00
"SPI","result",0.0631807,0.0000076,0x00,0x00
"SPI","result",0.0631897,0.0000076,0x01,0x00
"SPI","result",0.0631987,0.0000076,0x61,0x00
"SPI","result",0.0632077,0.0000076,0x00,0x00
"SPI","result",0.0632167,0.0000076,0x00,0x00
"SPI","result",0.0632257,0.0000076,0x00,0x00
"SPI","result",0.0632347,0.0000076,0x00,0x00
"SPI","result",0.0632437,0.0000076,0x00,0x00
"SPI","result",0.0632527,0.0000076,0x00,0x00
"SPI","result",0.0632617,0.0000076,0x00,0x00
"SPI","result",0.0632707,0.0000076,0x01,0x00
"SPI","result",0.0632797,0.0000076,0x80,0x00
"SPI","result",0.0632887,0.0000076,0x00,0x00
"SPI","result",0.0632977,0.0000076,0x00,0x00
"SPI","result",0.0633067,0.0000076,0x01,0x00
"SPI","result",0.0633157,0.0000076,0x00,0x00
"SPI","result",0.0633247,0.0000076,0x00,0x00
"SPI","result",0.0633337,0.0000076,0x00,0x00
"SPI","result",0.0633427,0.0000076,0x00,0x00
"SPI","result",0.0633517,0.0000076,0x03,0x00
"SPI","result",0.0633607,0.0000076,0xFA,0x00
"SPI","result",0.0633697,0.0000076,0x00,0x00
"SPI","result",0.0633787,0.0000076,0x40,0x00
"SPI","result",0.0633877,0.0000076,0x2C,0x00
"SPI","result",0.0633967,0.0000076,0x28,0x00
"SPI","result",0.0634057,0.0000076,0x5C,0x00
"SPI","result",0.0634147,0.0000076,0xE9,0x00
"SPI","result",0.0634237,0.0000076,0x2D,0x00
"SPI","result",0.0634327,0.0000076,0x89,0x00
"SPI","result",0.0634417,0.0000076,0xF2,0x00
"SPI","result",0.0634507,0.0000076,0x40,0x00
"SPI","result",0.0634597,0.0000076,0x31,0x00
"SPI","result",0.0634687,0.0000076,0xD4,0x00
"SPI","result",0.0634777,0.0000076,0x01,0x00
"SPI","result",0.0634867,0.0000076,0xF1,0x00
"SPI","result",0.0634957,0.0000076,0x02,0x00
"SPI","result",0.0635047,0.0000076,0x1D,0x00
"SPI","result",0.0635137,0.0000076,0x4C,0x00
"SPI","result",0.0635227,0.0000076,0xE4,0x00
"SPI","result",0.0635317,0.0000076,0x81,0x00
"SPI","result",0.0635407,0.0000076,0x09,0x00
"SPI","result",0.0635497,0.0000076,0x3F,0x00
"SPI","result",0.0635587,0.0000076,0xA7,0x00
"SPI","result",0.0635677,0.0000076,0xB5,0x00
"SPI","result",0.0635767,0.0000076,0x3E,0x00
"SPI","result",0.0635857,0.0000076,0x00,0x00
"SPI","result",0.0635947,0.0000076,0x89,0x00
"SPI","result",0.0636037,0.0000076,0x0E,0x00
"SPI","result",0.0636127,0.0000076,0x59,0x00
"SPI","result",0.0636217,0.0000076,0x41,0x00
"SPI","result",0.0636307,0.0000076,0x30,0x00
"SPI","result",0.0636397,0.0000076,0x3C,0x00
"SPI","result",0.0636487,0.0000076,0x9C,0x00
"SPI","result",0.0636577,0.0000076,0xDF,0x00
"SPI","result",0.0636667,0.0000076,0x2D,0x00
"SPI","result",0.0636757,0.0000076,0x5E,0x00
"SPI","result",0.0636847,0.0000076,0x40,0x00
"SPI","result",0.0637116,0.0000076,0x3F,0x00
"SPI","result",0.0637206,0.0000076,0xD4,0x00
"SPI","result",0.0637296,0.0000076,0x00,0x00
"SPI","result",0.0637386,0.0000076,0x24,0x00
"SPI","result",0.063755,0.0000076,0x00,0x00
"SPI","result",0.0637648,0.0000076,0x00,0x00
"SPI","result",0.0637745,0.0000076,0x00,0x00
"SPI","result",0.0637842,0.0000076,0x00,0x00
"SPI","result",0.063794,0.0000076,0x00,0x00
"SPI","result",0.0638037,0.0000076,0x00,0x00
"SPI","result",0.0638134,0.0000077,0x00,0x00
"SPI","result",0.0638231,0.0000076,0x00,0x00
"SPI","result",0.0638329,0.0000076,0x00,0x00
"SPI","result",0.0638426,0.0000076,0x00,0x00
"SPI","result",0.0638523,0.0000076,0x00,0x00
"SPI","result",0.063862,0.0000076,0x00,0x00
"SPI","result",0.0638717,0.0000076,0x00,0x01
"SPI","result",0.0638816,0.0000076,0x3D,0x00
"SPI","result",0.0638906,0.0000076,0xD9,0x00
"SPI","result",0.0638996,0.0000076,0x42,0x00
"SPI","result",0.0639086,0.0000076,0xC6,0x00
"SPI","result",0.0639176,0.0000076,0x9A,0x00
"SPI","result",0.0639266,0.0000076,0x5D,0x00
"SPI","result",0.0639356,0.0000076,0xDF,0x00
"SPI","result",0.0639446,0.0000076,0x54,0x00
"SPI","result",0.0639536,0.0000076,0x33,0x00
"SPI","result",0.0639626,0.0000076,0xFC,0x00
"SPI","result",0.0639716,0.0000076,0xBF,0x00
"SPI","result",0.0639806,0.0000076,0x6D,0x00
"SPI","result",0.0639896,0.0000076,0x8E,0x00
"SPI","result",0.0639986,0.0000076,0x6C,0x00
"SPI","result",0.0640076,0.0000076,0x48,0x00
"SPI","result",0.0640166,0.0000076,0x7B,0x00
"SPI","result",0.0640256,0.0000076,0xD8,0x00
"SPI","result",0.0640346,0.0000076,0xBB,0x00
"SPI","result",0.0640436,0.0000076,0xE0,0x00
"SPI","result",0.0640526,0.0000076,0xE7,0x00
"SPI","result",0.0640616,0.0000076,0xF1,0x00
"SPI","result",0.0640706,0.0000076,0x2B,0x00
"SPI","result",0.0640796,0.0000076,0xB0,0x00
"SPI","result",0.0640886,0.0000076,0x37,0x00
"SPI","result",0.0640976,0.0000076,0xD4,0x00
"SPI","result",0.0641066,0.0000076,0x14,0x00
"SPI","result",0.0641156,0.0000076,0x9F,0x00
"SPI","result",0.0641246,0.0000076,0x07,0x00
"SPI","result",0.0641336,0.0000076,0xA2,0x00
"SPI","result",0.0641426,0.0000076,0xA4,0x00
"SPI","result",0.0641516,0.0000076,0x04,0x00
"SPI","result",0.0641606,0.0000076,0xD9,0x00
"SPI","result",0.0641696,0.0000076,0xAB,0x00
"SPI","result",0.0641786,0.0000076,0xA2,0x00
"SPI","result",0.0641876,0.0000076,0x59,0x00
"SPI","result",0.0641966,0.0000076,0xA3,0x00
"SPI","result",0.0642056,0.0000076,0xB9,0x00
"SPI","result",0.0642146,0.0000076,0xC5,0x00
"SPI","result",0.0642236,0.0000076,0x56,0x00
"SPI","result",0.0642326,0.0000076,0xD0,0x00
"SPI","result",0.0642416,0.0000076,0xDF,0x00
"SPI","result",0.0642506,0.0000076,0x6F,0x00
"SPI","result",0.0642596,0.0000076,0xFD,0x00
"SPI","result",0.0642686,0.0000076,0x17,0x00
"SPI","result",0.0642776,0.0000076,0x3C,0x00
"SPI","result",0.0642866,0.0000076,0xA3,0x00
"SPI","result",0.0642956,0.0000076,0xF6,0x00
"SPI","result",0.0643046,0.0000076,0x4F,0x00
"SPI","result",0.0643136,0.0000076,0x7E,0x00
"SPI","result",0.0643226,0.0000076,0x64,0x00
"SPI","result",0.0643316,0.0000076,0xBE,0x00
"SPI","result",0.0643406,0.0000076,0x0E,0x00
"SPI","result",0.0643496,0.0000076,0x92,0x00
"SPI","result",0.0643586,0.0000076,0xDC,0x00
"SPI","result",0.0643676,0.0000076,0x65,0x00
"SPI","result",0.0643766,0.0000076,0x06,0x00
"SPI","result",0.0643856,0.0000076,0xC2,0x00
"SPI","result",0.0643946,0.0000076,0x01,0x00
"SPI","result",0.0644036,0.0000076,0xE8,0x00
"SPI","result",0.0644126,0.0000076,0xDA,0x00
"SPI","result",0.0644216,0.0000076,0x10,0x00
"SPI","result",0.0644306,0.0000076,0xF1,0x00
"SPI","result",0.0644396,0.0000076,0xCE,0x00
"SPI","result",0.0644486,0.0000076,0xEB,0x00
"SPI","result",0.0644907,0.0000076,0x3F,0x00
"SPI","result",0.0644997,0.0000076,0xD4,0x00
"SPI","result",0.0645087,0.0000076,0x00,0x00
"SPI","result",0.0645177,0.0000076,0x24,0x00
"SPI","result",0.064535,0.0000076,0x00,0x00
"SPI","result",0.0645448,0.0000077,0x00,0x00
"SPI","result",0.0645546,0.0000076,0x00,0x00
"SPI","result",0.0645644,0.0000076,0x00,0x00
"SPI","result",0.0645741,0.0000076,0x00,0x00
"SPI","result",0.0645838,0.0000076,0x00,0x00
"SPI","result",0.0645936,0.0000076,0x00,0x00
"SPI","result",0.0646033,0.0000076,0x00,0x00
"SPI","result",0.0646131,0.0000076,0x00,0x00
"SPI","result",0.0646228,0.0000076,0x00,0x00
"SPI","result",0.0646326,0.0000076,0x00,0x01
"SPI","result",0.0646428,0.0000076,0xE6,0x00
"SPI","result",0.0646518,0.0000076,0xA7,0x00
"SPI","result",0.0646608,0.0000076,0xD7,0x00
"SPI","result",0.0646698,0.0000076,0xFF,0x00
"SPI","result",0.0646788,0.0000076,0x7F,0x00
"SPI","result",0.0646878,0.0000076,0x6E,0x00
"SPI","result",0.0646968,0.0000076,0x77,0x00
"SPI","result",0.0647058,0.0000076,0x06,0x00
"SPI","result",0.0647148,0.0000076,0x65,0x00
"SPI","result",0.0647238,0.0000076,0xB3,0x00
"SPI","result",0.0647328,0.0000076,0xA1,0x00
"SPI","result",0.0647418,0.0000076,0x43,0x00
"SPI","result",0.0647508,0.0000076,0x05,0x00
"SPI","result",0.0647598,0.0000076,0x51,0x00
"SPI","result",0.0647688,0.0000076,0x43,0x00
"SPI","result",0.0647778,0.0000076,0x18,0x00
"SPI","result",0.0647868,0.0000076,0xF4,0x00
"SPI","result",0.0647958,0.0000076,0x6A,0x00
"SPI","result",0.0648048,0.0000076,0xFA,0x00
"SPI","result",0.0648138,0.0000076,0x28,0x00
"SPI","result",0.0648228,0.0000076,0xC3,0x00
"SPI","result",0.0648318,0.0000076,0xD8,0x00
"SPI","result",0.0648408,0.0000076,0x57,0x00
"SPI","result",0.0648498,0.0000076,0xDF,0x00
"SPI","result",0.0648588,0.0000076,0x3C,0x00
"SPI","result",0.0648678,0.0000076,0xA9,0x00
"SPI","result",0.0648768,0.0000076,0x4C,0x00
"SPI","result",0.0648858,0.0000076,0xA0,0x00
"SPI","result",0.0648948,0.0000076,0x3E,0x00
"SPI","result",0.0649038,0.0000076,0x38,0x00
"SPI","result",0.0649128,0.0000076,0x95,0x00
"SPI","result",0.0649218,0.0000076,0xBF,0x00
"SPI","result",0.0649308,0.0000076,0xEF,0x00
"SPI","result",0.0649398,0.0000076,0x66,0x00
"SPI","result",0.0649488,0.0000076,0x74,0x00
"SPI","result",0.0649578,0.0000076,0x24,0x00
"SPI","result",0.0649668,0.0000076,0x1E,0x00
"SPI","result",0.0649758,0.0000076,0x0D,0x00
"SPI","result",0.0649848,0.0000076,0xF9,0x00
"SPI","result",0.0649938,0.0000076,0x2D,0x00
"SPI","result",0.0650028,0.0000076,0xCF,0x00
"SPI","result",0.0650118,0.0000076,0xD6,0x00
"SPI","result",0.0650208,0.0000076,0x9E,0x00
"SPI","result",0.0650298,0.0000076,0x7D,0x00
"SPI","result",0.0650388,0.0000076,0x70,0x00
"SPI","result",0.0650478,0.0000076,0x8E,0x00
"SPI","result",0.0650568,0.0000076,0x8C,0x00
"SPI","result",0.0650658,0.0000076,0xF4,0x00
"SPI","result",0.0650748,0.0000076,0x4E,0x00
"SPI","result",0.0650838,0.0000076,0x3A,0x00
"SPI","result",0.0650928,0.0000076,0xCA,0x00
"SPI","result",0.0651018,0.0000076,0x7E,0x00
"SPI","result",0.0651108,0.0000076,0xDD,0x00
"SPI","result",0.0651198,0.0000076,0x6D,0x00
"SPI","result",0.0651288,0.0000076,0xF3,0x00
"SPI","result",0.0651378,0.0000076,0xA5,0x00
"SPI","result",0.0651468,0.0000076,0x36,0x00
"SPI","result",0.0651558,0.0000076,0xF8,0x00
"SPI","result",0.0651648,0.0000076,0x9A,0x00
"SPI","result",0.0651738,0.0000076,0xD3,0x00
"SPI","result",0.0651828,0.0000076,0x0C,0x00
"SPI","result",0.0651918,0.0000076,0x61,0x00
"SPI","result",0.0652008,0.0000076,0xFD,0x00
"SPI","result",0.0652098,0.0000076,0x28,0x00
"SPI","result",0.0652352,0.0000076,0x3F,0x00
"SPI","result",0.0652442,0.0000076,0xD4,0x00
"SPI","result",0.0652532,0.0000076,0x00,0x00
"SPI","result",0.0652622,0.0000076,0x24,0x00
"SPI","result",0.0652775,0.0000076,0x00,0x00
"SPI","result",0.0652872,0.0000077,0x00,0x00
"SPI","result",0.065297,0.0000076,0x00,0x00
"SPI","result",0.0653067,0.0000076,0x00,0x00
"SPI","result",0.0653164,0.0000076,0x00,0x00
"SPI","result",0.0653261,0.0000076,0x00,0x00
"SPI","result",0.0653358,0.0000076,0x00,0x00
"SPI","result",0.0653456,0.0000076,0x00,0x00
"SPI","result",0.0653553,0.0000076,0x00,0x00
"SPI","result",0.065365,0.0000076,0x00,0x00
"SPI","result",0.0653747,0.0000076,0x00,0x00
"SPI","result",0.0653845,0.0000076,0x00,0x00
"SPI","result",0.0653941,0.0000076,0x00,0x01
"SPI","result",0.0654041,0.0000076,0x00,0x00
"SPI","result",0.0654131,0.0000076,0x65,0x00
"SPI","result",0.0654221,0.0000076,0x6C,0x00
"SPI","result",0.0654311,0.0000076,0xE9,0x00
"SPI","result",0.0654401,0.0000076,0x84,0x00
"SPI","result",0.0654491,0.0000076,0x79,0x00
"SPI","result",0.0654581,0.0000076,0xAC,0x00
"SPI","result",0.0654671,0.0000076,0x56,0x00
"SPI","result",0.0654761,0.0000076,0x01,0x00
"SPI","result",0.0654851,0.0000076,0x4E,0x00
"SPI","result",0.0654941,0.0000076,0xB6,0x00
"SPI","result",0.0655031,0.0000076,0xA9,0x00
"SPI","result",0.0655121,0.0000076,0x58,0x00
"SPI","result",0.0655211,0.0000076,0x68,0x00
"SPI","result",0.0655301,0.0000076,0x8E,0x00
"SPI","result",0.0655391,0.0000076,0x69,0x00
"SPI","result",0.0655481,0.0000076,0x20,0x00
"SPI","result",0.0655571,0.0000076,0x8F,0x00
"SPI","result",0.0655661,0.0000076,0x8B,0x00
"SPI","result",0.0655751,0.0000076,0x21,0x00
"SPI","result",0.0655841,0.0000076,0x22,0x00
"SPI","result",0.0655931,0.0000076,0x47,0x00
"SPI","result",0.0656021,0.0000076,0x22,0x00
"SPI","result",0.0656111,0.0000076,0x8F,0x00
"SPI","result",0.0656201,0.0000076,0x85,0x00
"SPI","result",0.0656291,0.0000076,0x44,0x00
"SPI","result",0.0656381,0.0000076,0x7F,0x00
"SPI","result",0.0656471,0.0000076,0xD9,0x00
"SPI","result",0.0656561,0.0000076,0xFA,0x00
"SPI","result",0.0656651,0.0000076,0xC5,0x00
"SPI","result",0.0656741,0.0000076,0xFE,0x00
"SPI","result",0.0656831,0.0000076,0xB5,0x00
"SPI","result",0.0656921,0.0000076,0x83,0x00
"SPI","result",0.0657011,0.0000076,0xC9,0x00
"SPI","result",0.0657101,0.0000076,0xF3,0x00
"SPI","result",0.0657191,0.0000076,0x80,0x00
"SPI","result",0.0657281,0.0000076,0x13,0x00
"SPI","result",0.0657371,0.0000076,0x49,0x00
"SPI","result",0.0657461,0.0000076,0xA9,0x00
"SPI","result",0.0657551,0.0000076,0x51,0x00
"SPI","result",0.0657641,0.0000076,0x68,0x00
"SPI","result",0.0657731,0.0000076,0x71,0x00
"SPI","result",0.0657821,0.0000076,0x02,0x00
"SPI","result",0.0657911,0.0000076,0x34,0x00
"SPI","result",0.0658001,0.0000076,0x3B,0x00
"SPI","result",0.0658091,0.0000076,0x69,0x00
"SPI","result",0.0658181,0.0000076,0x31,0x00
"SPI","result",0.0658271,0.0000076,0x6C,0x00
"SPI","result",0.0658361,0.0000076,0x5F,0x00
"SPI","result",0.0658451,0.0000076,0x6F,0x00
"SPI","result",0.0658541,0.0000076,0xA5,0x00
"SPI","result",0.0658631,0.0000076,0xCC,0x00
"SPI","result",0.0658721,0.0000076,0x31,0x00
"SPI","result",0.0658811,0.0000076,0xDD,0x00
"SPI","result",0.0658901,0.0000076,0x5F,0x00
"SPI","result",0.0658991,0.0000076,0x90,0x00
"SPI","result",0.0659081,0.0000076,0x0E,0x00
"SPI","result",0.0659171,0.0000076,0x2B,0x00
"SPI","result",0.0659261,0.0000076,0x66,0x00
"SPI","result",0.0659351,0.0000076,0x45,0x00
"SPI","result",0.0659441,0.0000076,0xAE,0x00
"SPI","result",0.0659531,0.0000076,0x93,0x00
"SPI","result",0.0659621,0.0000076,0x6E,0x00
"SPI","result",0.0659711,0.0000076,0x2C,0x00
"SPI","result",0.0659973,0.0000076,0x80,0x00
"SPI","result",0.0660063,0.0000076,0xD4,0x00
"SPI","result",0.0660153,0.0000076,0x00,0x00
"SPI","result",0.0660243,0.0000076,0x18,0x00
"SPI","result",0.06604,0.0000076,0x00,0x00
"SPI","result",0.0660497,0.0000076,0x00,0x00
"SPI","result",0.0660594,0.0000077,0x00,0x00
"SPI","result",0.0660692,0.0000076,0x00,0x00
"SPI","result",0.0660789,0.0000076,0x00,0x00
"SPI","result",0.0660886,0.0000076,0x00,0x00
"SPI","result",0.0660984,0.0000076,0x00,0x00
"SPI","result",0.0661082,0.0000076,0x00,0x00
"SPI","result",0.0661179,0.0000076,0x00,0x00
"SPI","result",0.0661276,0.0000076,0x00,0x00
"SPI","result",0.0661373,0.0000076,0x00,0x00
"SPI","result",0.066147,0.0000076,0x00,0x00
"SPI","result",0.0661567,0.0000076,0x00,0x01
"SPI","result",0.0661665,0.0000076,0x00,0x8C
"SPI","result",0.0661825,0.0000076,0x80,0x00
"SPI","result",0.0661915,0.0000076,0xD4,0x00
"SPI","result",0.0662005,0.0000076,0x00,0x00
"SPI","result",0.0662095,0.0000076,0x18,0x00
"SPI","result",0.0662247,0.0000076,0x00,0x00
"SPI","result",0.0662345,0.0000076,0x00,0x00
"SPI","result",0.0662443,0.0000076,0x00,0x00
"SPI","result",0.066254,0.0000076,0x00,0x00
"SPI","result",0.0662636,0.0000077,0x00,0x00
"SPI","result",0.0662733,0.0000076,0x00,0x00
"SPI","result",0.066283,0.0000076,0x00,0x00
"SPI","result",0.0662927,0.0000076,0x00,0x00
"SPI","result",0.0663024,0.0000076,0x00,0x00
"SPI","result",0.0663122,0.0000076,0x00,0x00
"SPI","result",0.0663219,0.0000076,0x00,0x00
"SPI","result",0.0663316,0.0000076,0x00,0x00
"SPI","result",0.0663413,0.0000076,0x00,0x00
"SPI","result",0.066351,0.0000076,0x00,0x00
"SPI","result",0.0663607,0.0000076,0x00,0x01
"SPI","result",0.0663704,0.0000076,0x00,0x8C
"SPI","result",0.0663864,0.0000076,0x83,0x00
"SPI","result",0.0663954,0.0000076,0xD4,0x00
"SPI","result",0.0664044,0.0000076,0x00,0x00
"SPI","result",0.0664134,0.0000076,0x18,0x00
"SPI","result",0.0664284,0.0000076,0x00,0x00
"SPI","result",0.0664382,0.0000076,0x00,0x00
"SPI","result",0.0664491,0.0000076,0x00,0x00
"SPI","result",0.0664588,0.0000076,0x00,0x00
"SPI","result",0.0664686,0.0000076,0x00,0x00
"SPI","result",0.0664783,0.0000076,0x00,0x00
"SPI","result",0.0664881,0.0000076,0x00,0x00
"SPI","result",0.0664978,0.0000077,0x00,0x00
"SPI","result",0.0665076,0.0000076,0x00,0x00
"SPI","result",0.0665173,0.0000076,0x00,0x00
"SPI","result",0.066527,0.0000076,0x00,0x00
"SPI","result",0.0665367,0.0000076,0x00,0x00
"SPI","result",0.0665464,0.0000076,0x00,0x00
"SPI","result",0.0665561,0.0000076,0x00,0x01
"SPI","result",0.0665659,0.0000076,0x00,0x04
"SPI","result",0.0665749,0.0000076,0x00,0x00
"SPI","result",0.0665839,0.0000076,0x00,0x01
"SPI","result",0.0665929,0.0000076,0x00,0x8C
"SPI","result",0.0666147,0.0000076,0x3F,0x00
"SPI","result",0.0666237,0.0000076,0xD4,0x00
"SPI","result",0.0666327,0.0000076,0x00,0x00
"SPI","result",0.0666417,0.0000076,0x24,0x00
"SPI","result",0.0666567,0.0000076,0x00,0x00
"SPI","result",0.0666664,0.0000076,0x00,0x00
"SPI","result",0.0666762,0.0000076,0x00,0x00
"SPI","result",0.066686,0.0000076,0x00,0x00
"SPI","result",0.0666957,0.0000076,0x00,0x00
"SPI","result",0.0667054,0.0000076,0x00,0x00
"SPI","result",0.0667152,0.0000076,0x00,0x00
"SPI","result",0.0667249,0.0000076,0x00,0x00
"SPI","result",0.0667347,0.0000076,0x00,0x00
"SPI","result",0.0667444,0.0000076,0x00,0x00
"SPI","result",0.0667542,0.0000076,0x00,0x00
"SPI","result",0.0667639,0.0000076,0x00,0x01
"SPI","result",0.0667739,0.0000076,0x09,0x00
"SPI","result",0.0667829,0.0000076,0xED,0x00
"SPI","result",0.0667919,0.0000076,0x1E,0x00
"SPI","result",0.0668009,0.0000076,0xC0,0x00
"SPI","result",0.0668099,0.0000076,0x03,0x00
"SPI","result",0.0668189,0.0000076,0xC9,0x00
"SPI","result",0.0668279,0.0000076,0xB5,0x00
"SPI","result",0.0668369,0.0000076,0xB0,0x00
"SPI","result",0.0668459,0.0000076,0x85,0x00
"SPI","result",0.0668549,0.0000076,0x4B,0x00
"SPI","result",0.0668639,0.0000076,0x02,0x00
"SPI","result",0.0668729,0.0000076,0x74,0x00
"SPI","result",0.0668819,0.0000076,0x32,0x00
"SPI","result",0.0668909,0.0000076,0x48,0x00
"SPI","result",0.0668999,0.0000076,0x84,0x00
"SPI","result",0.0669089,0.0000076,0x75,0x00
"SPI","result",0.0669179,0.0000076,0x7F,0x00
"SPI","result",0.0669269,0.0000076,0x86,0x00
"SPI","result",0.0669359,0.0000076,0x07,0x00
"SPI","result",0.0669449,0.0000076,0xC3,0x00
"SPI","result",0.0669539,0.0000076,0x1C,0x00
"SPI","result",0.0669629,0.0000076,0xE8,0x00
"SPI","result",0.0669719,0.0000076,0xCE,0x00
"SPI","result",0.0669809,0.0000076,0x17,0x00
"SPI","result",0.0669899,0.0000076,0x83,0x00
"SPI","result",0.0669989,0.0000076,0x3E,0x00
"SPI","result",0.0670079,0.0000076,0x27,0x00
"SPI","result",0.0670169,0.0000076,0x42,0x00
"SPI","result",0.0670259,0.0000076,0x61,0x00
"SPI","result",0.0670349,0.0000076,0x4D,0x00
"SPI","result",0.0670439,0.0000076,0xF4,0x00
"SPI","result",0.0670529,0.0000076,0x78,0x00
"SPI","result",0.0670619,0.0000076,0x46,0x00
"SPI","result",0.0670709,0.0000076,0x70,0x00
"SPI","result",0.0670799,0.0000076,0xC2,0x00
"SPI","result",0.0670889,0.0000076,0x8D,0x00
"SPI","result",0.0670979,0.0000076,0x6E,0x00
"SPI","result",0.0671069,0.0000076,0x04,0x00
"SPI","result",0.0671159,0.0000076,0x93,0x00
